mp_id,mp_name,house,state,constituency,allocated_amount,total_expenditure,utilization_percentage,unspent_amount,completed_works_count,recommended_works_count,completed_works_value,in_progress_payments,payment_gap_percentage,last_updated
6a932b5bcd944524379edfba,VARUN CHAUDHRY,Lok Sabha,Haryana,AMBALA,255454264.0,28023758.0,10.97016646392718,227430506.0,3,154,706632.0,27317126.0,97.47845381765,2026-08-31T17:51:25.902Z
6a932b5bcd944524379edf25,Ram Shiromani,Lok Sabha,Uttar Pradesh,SHRAWASTI,151746878.11,16300060.0,10.741611427540686,135446818.11,0,1356,0.0,16300060.0,100.0,2026-08-31T17:51:25.939Z
6a932b5bcd944524379edf83,Shripad Yesso Naik,Lok Sabha,Goa,NORTH GOA,147000000.0,15476370.0,10.528142857142855,131523630.0,1,110,3108723.0,12367647.0,79.91309977727336,2026-08-31T17:51:25.934Z
6a932b5bcd944524379ede55,EATALA RAJENDER,Lok Sabha,Telangana,MALKAJGIRI,327477390.86,34708670.0,10.598798869396854,292768720.86,29,268,16792312.0,17916358.0,51.619258242969266,2026-08-31T17:51:25.946Z
6a932b5bcd944524379edf54,SHAFI PARAMBIL,Lok Sabha,Kerala,VADAKARA,147000000.0,15909800.0,10.822993197278912,131090200.0,15,228,1512000.0,14397800.0,90.49642358797723,2026-08-31T17:51:25.998Z
6a932b5bcd944524379edfa4,SURESH GOPI,Lok Sabha,Kerala,THRISSUR,147000000.0,16001891.0,10.88564013605442,130998109.0,15,75,13209096.0,2792795.0,17.45290603466803,2026-08-31T17:51:26.032Z
6a932b5bcd944524379ede0b,BISHNU PADA RAY,Lok Sabha,Andaman And Nicobar Islands,ANDAMAN AND NICOBAR ISLANDS,147000000.0,15498347.0,10.543093197278912,131501653.0,0,27,0.0,15498347.0,100.0,2026-08-31T17:51:26.015Z
6a932b5bcd944524379ede2d,DHANORKAR PRATIBHA SURESH ALIAS BALUBHAU,Lok Sabha,Maharashtra,CHANDRAPUR,147000000.0,14990871.0,10.197871428571428,132009129.0,7,69,7831889.0,7158982.0,47.75561073135777,2026-08-31T17:51:26.242Z
6a932b5bcd944524379ede53,E. TUKARAM,Lok Sabha,Karnataka,BELLARY,147000000.0,14871722.0,10.11681768707483,132128278.0,2,89,988344.0,13883378.0,93.35420605629932,2026-08-31T17:51:26.244Z
6a932b5bcd944524379edded,BACHHAV SHOBHA DINESH,Lok Sabha,Maharashtra,DHULE,147000000.0,15115446.0,10.282616326530611,131884554.0,15,79,14191877.0,923569.0,6.11010088620607,2026-08-31T17:51:26.249Z
6a932b5bcd944524379edeab,Krishna Prasad Tenneti,Lok Sabha,Andhra Pradesh,BAPATLA,167796849.11,17516616.0,10.43918052866231,150280233.11,6,118,2878395.0,14638221.0,83.56763087116826,2026-08-31T17:51:26.253Z
6a932b5bcd944524379ede22,Daggubati Purandeshwari,Lok Sabha,Andhra Pradesh,RAJAHMUNDRY,147000000.0,14394558.0,9.792216326530612,132605442.0,3,26,4989014.0,9405544.0,65.34097121981793,2026-08-31T17:51:26.356Z
6a932b5bcd944524379edf3e,SAGAR ESHWAR KHANDRE,Lok Sabha,Karnataka,BIDAR,147000000.0,15422826.0,10.49171836734694,131577174.0,5,173,1850747.0,13572079.0,87.99994890689943,2026-08-31T17:51:26.360Z
6a932b5bcd944524379eddf2,Balashowry Vallabbhaneni,Lok Sabha,Andhra Pradesh,MACHILIPATNAM,147000000.0,14363941.0,9.77138843537415,132636059.0,9,52,3302774.0,11061167.0,77.00649146358927,2026-08-31T17:51:26.445Z
6a932b5bcd944524379edf88,SMITA UDAY WAGH,Lok Sabha,Maharashtra,JALGAON,148107373.11,14030677.0,9.473314329583951,134076696.11,9,1,14030677.0,0.0,0.0,2026-08-31T17:51:26.488Z
6a932b5bcd944524379ede48,DR. PRASHANT YADAORAO PADOLE,Lok Sabha,Maharashtra,BHANDARA-GONDIYA,159680283.39,14961080.0,9.369397199439678,144719203.39,8,144,5272033.0,9689047.0,64.76168164330383,2026-08-31T17:51:26.499Z
6a932b5bcd944524379edf2f,Rao Rajendra Singh,Lok Sabha,Rajasthan,JAIPUR RURAL,147000000.0,14160844.0,9.633227210884352,132839156.0,10,94,7169783.0,6991061.0,49.36895710453417,2026-08-31T17:51:26.507Z
6a932b5bcd944524379edf06,Prof Sougata Ray,Lok Sabha,West Bengal,DUM DUM,147000000.0,14046615.0,9.555520408163265,132953385.0,12,40,7819386.0,6227229.0,44.3325954331346,2026-08-31T17:51:26.508Z
6a932b5bcd944524379eddf1,BALABHADRA MAJHI,Lok Sabha,Odisha,NABARANGPUR,147413962.11,14970212.0,10.155219889435749,132443750.11,20,200,8646556.0,6323656.0,42.24159283783022,2026-08-31T17:51:26.527Z
6a932b5bcd944524379eddd3,ANITA SUBHADARSHINI,Lok Sabha,Odisha,ASKA,147000000.0,13418448.0,9.128195918367348,133581552.0,17,123,7200000.0,6218448.0,46.34252783928514,2026-08-31T17:51:26.599Z
6a932b5bcd944524379edf2a,Ramesh Chandappa Jigajinagi,Lok Sabha,Karnataka,BIJAPUR,269500000.0,24205222.0,8.981529499072357,245294778.0,0,362,0.0,24205222.0,100.0,2026-08-31T17:51:26.715Z
6a932b5bcd944524379edf78,Shri PP Chaudhary,Lok Sabha,Rajasthan,PALI,147000000.0,13376714.0,9.099805442176873,133623286.0,8,34,5035442.0,8341272.0,62.35665949051463,2026-08-31T17:51:26.716Z
6a932b5bcd944524379ede94,KAMAKHYA PRASAD TASA,Lok Sabha,Assam,Kaziranga,147000000.0,13130033.0,8.931995238095238,133869967.0,0,88,0.0,13130033.0,100.0,2026-08-31T17:51:26.718Z
6a932b5ecd944524379ee20e,Dr. V. Sivadasan (2021-27),Rajya Sabha,Kerala,Sitting Rajya Sabha,276720323.27,24863346.0,8.985009017838014,251856977.27,14,49,8594508.0,16268838.0,65.43301935306695,2026-08-31T17:51:26.726Z
6a932b5ecd944524379ee2a1,Shri Sanjay Singh (2024-30),Rajya Sabha,Delhi,Sitting Rajya Sabha,184466426.11,16687160.0,9.046177319036474,167779266.11,16,85,11222682.0,5464478.0,32.74660277722513,2026-08-31T17:51:26.738Z
6a932b5bcd944524379ede44,DR. M.P ABDUSSAMAD SAMADANI,Lok Sabha,Kerala,PONNANI,170434031.11,15076499.0,8.845944029962807,155357532.11,48,276,11730005.0,3346494.0,22.196758013912913,2026-08-31T17:51:26.957Z
6a932b5bcd944524379edfa9,TANGELLA UDAY SRINIVAS,Lok Sabha,Andhra Pradesh,KAKINADA,199417886.76,16907864.0,8.47860955439201,182510022.76,6,16,13752233.0,3155631.0,18.66368809212092,2026-08-31T17:51:26.967Z
6a932b5bcd944524379ede39,Dr Jayanta Kumar Roy,Lok Sabha,West Bengal,JALPAIGURI,147000000.0,12082736.0,8.219548299319728,134917264.0,2,16,5863559.0,6219177.0,51.47159550618336,2026-08-31T17:51:26.981Z
6a932b5bcd944524379edeb8,Magunta Sreenivasulu Reddy,Lok Sabha,Andhra Pradesh,ONGOLE,147000000.0,11878734.0,8.08077142857143,135121266.0,1,18,2500000.0,9378734.0,78.95398617394748,2026-08-31T17:51:26.989Z
6a932b5bcd944524379edf71,Shri Jyotirmay Singh Mahato ,Lok Sabha,West Bengal,PURULIA,147000000.0,11711831.0,7.967231972789116,135288169.0,15,92,5667015.0,6044816.0,51.61290322580645,2026-08-31T17:51:26.990Z
6a932b5bcd944524379edf32,Ravindra Shyamnarayan Alias Ravi Kishan Shukla,Lok Sabha,Uttar Pradesh,GORAKHPUR,147000000.0,12572509.0,8.552727210884353,134427491.0,0,9,0.0,12572509.0,100.0,2026-08-31T17:51:26.993Z
6a932b5bcd944524379eddfc,BHARAT SINGH KUSHWAH,Lok Sabha,Madhya Pradesh,GWALIOR,151455276.04,13426652.0,8.865093611168726,138028624.04,4,112,2987672.0,10438980.0,77.7481981360655,2026-08-31T17:51:26.867Z
6a932b5bcd944524379ede95,Kamaljeet Sehrawat,Lok Sabha,Delhi,WEST DELHI,147000000.0,13075365.0,8.89480612244898,133924635.0,31,32,12116129.0,959236.0,7.336208205277635,2026-08-31T17:51:27.015Z
6a932b5bcd944524379edf62,Shri Amit Shah,Lok Sabha,Gujarat,GANDHINAGAR,147000000.0,11529274.0,7.8430435374149665,135470726.0,22,96,4147274.0,7382000.0,64.02831609345047,2026-08-31T17:51:27.095Z
6a932b5bcd944524379edde2,Asaduddin Owaisi,Lok Sabha,Telangana,HYDERABAD,147000000.0,11172317.0,7.600215646258503,135827683.0,1,17,5656600.0,5515717.0,49.36949963020204,2026-08-31T17:51:27.240Z
6a932b5bcd944524379edfc6,Vishnu Dutt Sharma,Lok Sabha,Madhya Pradesh,KHAJURAHO,147000000.0,11209947.0,7.625814285714286,135790053.0,3,132,4909947.0,6300000.0,56.20008729746894,2026-08-31T17:51:27.252Z
6a932b5ecd944524379ee21f,Shri Ashwini Vaishnaw (2024-30),Rajya Sabha,Odisha,Sitting Rajya Sabha,265563957.11,20469117.0,7.707791833935292,245094840.11,4,13,4178264.0,16290853.0,79.587473167504,2026-08-31T17:51:27.248Z
6a932b5bcd944524379edead,KULDEEP INDORA,Lok Sabha,Rajasthan,GANGANAGAR,147000000.0,11236750.0,7.644047619047618,135763250.0,2,90,1598794.0,9637956.0,85.77174004939151,2026-08-31T17:51:27.246Z
6a932b5bcd944524379edeca,MANOJ TIGGA,Lok Sabha,West Bengal,ALIPURDUARS,147000000.0,11379773.0,7.741342176870749,135620227.0,0,90,0.0,11379773.0,100.0,2026-08-31T17:51:27.265Z
6a932b5bcd944524379edf98,Sribharat MathuKumli,Lok Sabha,Andhra Pradesh,VISAKHAPATNAM,164841922.0,10903207.0,6.614341101895184,153938715.0,0,40,0.0,10903207.0,100.0,2026-08-31T17:51:27.478Z
6a932b5bcd944524379ede2e,DHARMENDRA PRADHAN,Lok Sabha,Odisha,SAMBALPUR,147000000.0,9704141.0,6.601456462585034,137295859.0,2,116,5753000.0,3951141.0,40.71603040392756,2026-08-31T17:51:27.481Z
6a932b5bcd944524379edeeb,P C Mohan,Lok Sabha,Karnataka,BANGALORE CENTRAL,159995711.11,10439505.0,6.5248655276907055,149556206.11,2,17,5339505.0,5100000.0,48.8528910135107,2026-08-31T17:51:27.487Z
6a932b5bcd944524379edfcb,Yogendra Chandoliya,Lok Sabha,Delhi,NORTH WEST DELHI,147876307.0,10961614.0,7.412691202790181,136914693.0,11,48,10222872.0,738742.0,6.739354259327139,2026-08-31T17:51:27.484Z
6a932b5bcd944524379ede75,JAGADISH SHETTAR,Lok Sabha,Karnataka,BELGAUM,147000000.0,9847651.0,6.69908231292517,137152349.0,1,171,499705.0,9347946.0,94.92564267356754,2026-08-31T17:51:27.496Z
6a932b5ecd944524379ee25f,Shri Manas Ranjan Mangaraj (2022-28),Rajya Sabha,Odisha,Sitting Rajya Sabha,196063957.11,13305000.0,6.7860509377230125,182758957.11,23,105,9405000.0,3900000.0,29.312288613303267,2026-08-31T17:51:27.495Z
6a932b5bcd944524379edf75,Shri M K Raghavan,Lok Sabha,Kerala,KOZHIKODE,147000000.0,9365325.0,6.3709693877551015,137634675.0,14,254,5064335.0,4300990.0,45.924620875410085,2026-08-31T17:51:27.564Z
6a932b5bcd944524379edf0b,RABINDRA NARAYAN BEHERA,Lok Sabha,Odisha,JAJPUR,147064617.11,9146086.0,6.219093470429394,137918531.11,3,190,600000.0,8546086.0,93.43981676970893,2026-08-31T17:51:27.598Z
6a932b5bcd944524379edfb2,TRIVENDRA SINGH RAWAT,Lok Sabha,Uttarakhand,HARDWAR,147000000.0,9309458.0,6.33296462585034,137690542.0,3,41,1297156.0,8012302.0,86.06625648883104,2026-08-31T17:51:27.709Z
6a932b5bcd944524379edefc,PRANITI SUSHILKUMAR SHINDE,Lok Sabha,Maharashtra,SOLAPUR,147000000.0,8440395.0,5.741765306122449,138559605.0,2,122,1498751.0,6941644.0,82.24311776877741,2026-08-31T17:51:27.714Z
6a932b5ecd944524379ee2a6,Shri Satnam Singh Sandhu (2024-30),Rajya Sabha,Chandigarh,Nominated Rajya Sabha,147000000.0,9104144.0,6.193295238095238,137895856.0,4,20,3379051.0,5725093.0,62.88447326843688,2026-08-31T17:51:27.735Z
6a932b5ecd944524379ee21e,Shri Ashokrao Shankarrao Chavan (2024-30),Rajya Sabha,Maharashtra,Sitting Rajya Sabha,147000000.0,8968982.0,6.101348299319728,138031018.0,2,31,1497419.0,7471563.0,83.30447089758904,2026-08-31T17:51:27.746Z
6a932b5bcd944524379ede73,ISHA KHAN CHOUDHURY,Lok Sabha,West Bengal,MALDAHA DAKSHIN,147000000.0,8567025.0,5.827908163265306,138432975.0,25,99,8567025.0,0.0,0.0,2026-08-31T17:51:27.750Z
6a932b5bcd944524379ede41,DR. HEMANT VISHNU SAVARA,Lok Sabha,Maharashtra,PALGHAR,147000000.0,8415952.0,5.725137414965986,138584048.0,1,84,991449.0,7424503.0,88.21940762019555,2026-08-31T17:51:27.819Z
6a932b5ecd944524379ee257,Shri Lahar Singh Siroya (2022-28),Rajya Sabha,Karnataka,Sitting Rajya Sabha,206278088.11,9964305.0,4.830520338489093,196313783.11,2,14,1997659.0,7966646.0,79.95184812187102,2026-08-31T17:51:27.964Z
6a932b5bcd944524379eddd1,ANIL YESHWANT DESAI,Lok Sabha,Maharashtra,MUMBAI SOUTH CENTRAL,147000000.0,7792570.0,5.301068027210885,139207430.0,0,34,0.0,7792570.0,100.0,2026-08-31T17:51:27.982Z
6a932b5ecd944524379ee233,Shri Devendra Pratap Singh (2024-30),Rajya Sabha,Chhattisgarh,Sitting Rajya Sabha,170837637.76,8275468.0,4.844054336331746,162562169.76,3,14,2243280.0,6032188.0,72.89240922688603,2026-08-31T17:51:27.976Z
6a932b5bcd944524379eddfb,BHAJAN LAL JATAV,Lok Sabha,Rajasthan,KARAULI-DHOLPUR,147000000.0,7253086.0,4.934072108843537,139746914.0,11,41,6694517.0,558569.0,7.701121977596846,2026-08-31T17:51:27.983Z
6a932b5bcd944524379edeae,KUNDURU RAGHUVEER,Lok Sabha,Telangana,NALGONDA,162952022.0,7766945.0,4.766399891619633,155185077.0,6,23,6267418.0,1499527.0,19.306522706160532,2026-08-31T17:51:28.036Z
6a932b5bcd944524379edef2,PATHAN YUSUF,Lok Sabha,West Bengal,BAHARAMPUR,147000000.0,7860897.0,5.347548979591837,139139103.0,1,144,2000000.0,5860897.0,74.55761091895747,2026-08-31T17:51:27.941Z
6a932b5bcd944524379eded3,MOHITE PATIL DHAIRYASHEEL RAJSINH,Lok Sabha,Maharashtra,MADHA,195613601.7,8828612.0,4.513291470160585,186784989.7,41,218,8828612.0,0.0,0.0,2026-08-31T17:51:28.096Z
6a932b5bcd944524379edf86,Sivanath Kesineni,Lok Sabha,Andhra Pradesh,VIJAYAWADA,147000000.0,6329561.0,4.305823809523809,140670439.0,1,28,3290032.0,3039529.0,48.02116608087038,2026-08-31T17:51:28.212Z
6a932b5bcd944524379ede52,Dushyant Singh,Lok Sabha,Rajasthan,JHALAWAR-BARAN,147000000.0,6025816.0,4.099194557823129,140974184.0,0,27,0.0,6025816.0,100.0,2026-08-31T17:51:28.215Z
6a932b5bcd944524379edf42,SANJAY DINA PATIL,Lok Sabha,Maharashtra,MUMBAI NORTH EAST,147000000.0,5955517.0,4.0513721088435375,141044483.0,0,40,0.0,5955517.0,100.0,2026-08-31T17:51:28.214Z
6a932b5bcd944524379ede9f,Khagen Murmu,Lok Sabha,West Bengal,MALDAHA UTTAR,147000000.0,6003169.0,4.08378843537415,140996831.0,7,31,6003169.0,0.0,0.0,2026-08-31T17:51:28.214Z
6a932b5bcd944524379edf7c,Shri Shantanu Thakur ,Lok Sabha,West Bengal,BANGAON,147000000.0,5993836.0,4.077439455782312,141006164.0,8,50,5993836.0,0.0,0.0,2026-08-31T17:51:28.238Z
6a932b5ecd944524379ee2aa,Shri Subhasish Khuntia (2024-30),Rajya Sabha,Odisha,Sitting Rajya Sabha,147000000.0,5720036.0,3.891180952380952,141279964.0,3,219,1600000.0,4120036.0,72.02814807459254,2026-08-31T17:51:28.280Z
6a932b5bcd944524379ede2c,Dhairyasheel Sambhajirao Mane,Lok Sabha,Maharashtra,HATKANANGLE,147000000.0,7519206.0,5.115106122448979,139480794.0,4,13,6519206.0,1000000.0,13.299276545954452,2026-08-31T17:51:27.970Z
6a932b5bcd944524379eded1,Mohamed Haneefa,Lok Sabha,Ladakh,LADAKH,161114542.0,6009392.0,3.729888019667399,155105150.0,0,55,0.0,6009392.0,100.0,2026-08-31T17:51:28.444Z
6a932b5bcd944524379edeed,PARIMAL SUKLABAIDYA,Lok Sabha,Assam,SILCHAR,148300157.11,5511762.0,3.716625867032434,142788395.11,0,153,0.0,5511762.0,100.0,2026-08-31T17:51:28.448Z
6a932b5bcd944524379edf90,Smt Raksha Nikhil Khadse,Lok Sabha,Maharashtra,RAVER,153112586.11,5871973.0,3.8350687877359895,147240613.11,3,6,5871973.0,0.0,0.0,2026-08-31T17:51:28.465Z
6a932b5bcd944524379edf85,Shyamkumar,Lok Sabha,Maharashtra,RAMTEK,147000000.0,5141086.0,3.4973374149659864,141858914.0,1,34,981253.0,4159833.0,80.91350737956921,2026-08-31T17:51:28.472Z
6a932b5bcd944524379ede15,Chandra Prakash Joshi,Lok Sabha,Rajasthan,CHITTORGARH,147000000.0,4862785.0,3.3080170068027206,142137215.0,10,186,3277114.0,1585671.0,32.60828928278754,2026-08-31T17:51:28.534Z
6a932b5ecd944524379ee24b,Shri Jogen Mohan (2026-32),Rajya Sabha,Assam,Sitting Rajya Sabha,49000000.0,1500000.0,3.061224489795918,47500000.0,0,22,0.0,1500000.0,100.0,2026-08-31T17:51:28.580Z
6a932b5ecd944524379ee29e,Shri Sanjay Kumar Jha (2024-30),Rajya Sabha,Bihar,Sitting Rajya Sabha,186200000.0,5078584.0,2.7274887218045114,181121416.0,4,2,4273055.0,805529.0,15.861291257563131,2026-08-31T17:51:28.657Z
6a932b5bcd944524379edf52,SELVAGANAPATHI T M,Lok Sabha,Tamil Nadu,SALEM,147000000.0,4244214.0,2.8872204081632655,142755786.0,0,17,0.0,4244214.0,100.0,2026-08-31T17:51:28.668Z
6a932b5bcd944524379edf94,Smt Sangeeta Kumari Singh Deo,Lok Sabha,Odisha,BOLANGIR,147000000.0,4193424.0,2.852669387755102,142806576.0,3,225,1000000.0,3193424.0,76.15313881925604,2026-08-31T17:51:28.693Z
6a932b5bcd944524379eddbd,Ajay Tamta,Lok Sabha,Uttarakhand,ALMORA,147000000.0,4091663.0,2.783444217687075,142908337.0,3,139,1654574.0,2437089.0,59.56230999473809,2026-08-31T17:51:28.693Z
6a932b5ecd944524379ee2be,Smt. Laxmi Verma (2026-32),Rajya Sabha,Chhattisgarh,Sitting Rajya Sabha,49000000.0,1250000.0,2.5510204081632653,47750000.0,0,2,0.0,1250000.0,100.0,2026-08-31T17:51:28.698Z
6a932b5ecd944524379ee270,Shri Nitin Laxmanrao Jadhav Patil (2024-28),Rajya Sabha,Maharashtra,Sitting Rajya Sabha,122500000.0,2996110.0,2.445804081632653,119503890.0,3,58,2996110.0,0.0,0.0,2026-08-31T17:51:28.736Z
6a932b5bcd944524379edea4,Kishan Reddy Gangapuram,Lok Sabha,Telangana,SECUNDERABAD,147000000.0,4754322.0,3.2342326530612246,142245678.0,0,38,0.0,4754322.0,100.0,2026-08-31T17:51:28.701Z
6a932b5ecd944524379ee220,Shri B. Parthasaradhi Reddy (2022-28),Rajya Sabha,Telangana,Sitting Rajya Sabha,244365104.0,5945528.0,2.4330511610201104,238419576.0,6,19,2649720.0,3295808.0,55.43339464552181,2026-08-31T17:51:28.868Z
6a932b5bcd944524379edf39,RUDRA NARAYAN PANY,Lok Sabha,Odisha,DHENKANAL,155013957.11,3039057.0,1.9605054000675848,151974900.11,0,79,0.0,3039057.0,100.0,2026-08-31T17:51:28.974Z
6a932b5bcd944524379edfc8,VIVEK THAKUR,Lok Sabha,Bihar,NAWADA,147000000.0,3164487.0,2.152712244897959,143835513.0,1,85,607045.0,2557442.0,80.81695390121685,2026-08-31T17:51:28.978Z
6a932b5bcd944524379eddd0,ANIL BALUNI,Lok Sabha,Uttarakhand,GARHWAL,147000000.0,2739441.0,1.8635653061224489,144260559.0,1,11,300000.0,2439441.0,89.04886069822274,2026-08-31T17:51:29.042Z
6a932b5bcd944524379edf0e,RADHAKRISHNA,Lok Sabha,Karnataka,GULBARGA,147000000.0,3254664.0,2.214057142857143,143745336.0,0,29,0.0,3254664.0,100.0,2026-08-31T17:51:29.015Z
6a932b5ecd944524379ee245,Shri Jagat Prakash Nadda (2024-30),Rajya Sabha,Gujarat,Sitting Rajya Sabha,147000000.0,2100000.0,1.4285714285714286,144900000.0,0,74,0.0,2100000.0,100.0,2026-08-31T17:51:29.125Z
6a932b5ecd944524379ee276,Shri Paka Venkata Satyanarayana (2025-28),Rajya Sabha,Andhra Pradesh,Sitting Rajya Sabha,98000000.0,1599035.0,1.6316683673469383,96400965.0,1,12,1599035.0,0.0,0.0,2026-08-31T17:51:29.126Z
6a932b5bcd944524379edeb0,Lavu Sri Krishna Devarayalu,Lok Sabha,Andhra Pradesh,NARASARAOPET,174009663.11,2402685.0,1.3807767666794144,171606978.11,1,130,1599870.0,802815.0,33.41324393334957,2026-08-31T17:51:29.138Z
6a932b5bcd944524379edeff,Prataprao Jadhav,Lok Sabha,Maharashtra,BULDHANA,147000000.0,1208028.0,0.8217877551020408,145791972.0,0,68,0.0,1208028.0,100.0,2026-08-31T17:51:29.170Z
6a932b5bcd944524379edefe,Pratap Chandra Sarangi,Lok Sabha,Odisha,BALASORE,147064254.11,2525000.0,1.7169365970546246,144539254.11,10,117,2525000.0,0.0,0.0,2026-08-31T17:51:29.127Z
6a932b5ecd944524379ee265,Shri Milind Murli Deora (2024-30),Rajya Sabha,Maharashtra,Sitting Rajya Sabha,147000000.0,999996.0,0.680269387755102,146000004.0,0,25,0.0,999996.0,100.0,2026-08-31T17:51:29.189Z
6a932b5ecd944524379ee252,Shri Kartikeya Sharma (2022-28),Rajya Sabha,Haryana,Sitting Rajya Sabha,196000000.0,1161226.0,0.5924622448979592,194838774.0,0,62,0.0,1161226.0,100.0,2026-08-31T17:51:29.264Z
6a932b5ecd944524379ee2c9,Smt. Renuka Chowdhury (2024-30),Rajya Sabha,Telangana,Sitting Rajya Sabha,147000000.0,3061296.0,2.0825142857142858,143938704.0,0,105,0.0,3061296.0,100.0,2026-08-31T17:51:29.166Z
6a932b5bcd944524379edee6,Nishikant Dubey,Lok Sabha,Jharkhand,GODDA,147000000.0,1785510.0,1.2146326530612244,145214490.0,0,2,0.0,1785510.0,100.0,2026-08-31T17:51:29.248Z
6a932b5bcd944524379ede5b,Gajendra Singh Shekhawat,Lok Sabha,Rajasthan,JODHPUR,147000000.0,491827.0,0.3345761904761904,146508173.0,0,33,0.0,491827.0,100.0,2026-08-31T17:51:29.375Z
6a932b5bcd944524379edf81,Shrikant Eknath Shinde,Lok Sabha,Maharashtra,KALYAN,147000000.0,325000.0,0.2210884353741496,146675000.0,0,2,0.0,325000.0,100.0,2026-08-31T17:51:29.453Z
6a932b5bcd944524379ede19,CHAVAN VASANTRAO BALWANTRAO,Lok Sabha,Maharashtra,NANDED,147000000.0,39838293.0,27.100879591836737,107161707.0,26,115,19985533.0,19852760.0,49.8333600789572,2026-08-31T17:51:29.509Z
6a932b5bcd944524379ede47,DR. PRADEEP KUMAR PANIGRAHY,Lok Sabha,Odisha,BERHAMPUR,147000000.0,0.0,0.0,147000000.0,0,111,0.0,0.0,0.0,2026-08-31T17:51:29.518Z
6a932b5bcd944524379edec4,MANISH JAISWAL,Lok Sabha,Jharkhand,HAZARIBAGH,147000000.0,0.0,0.0,147000000.0,0,164,0.0,0.0,0.0,2026-08-31T17:51:29.657Z
6a932b5bcd944524379ede8d,Kalaben Mohanbhai Delkar,Lok Sabha,The Dadra And Nagar Haveli And Daman And Diu,DADRA & NAGAR HAVELI,147000000.0,0.0,0.0,147000000.0,0,2,0.0,0.0,0.0,2026-08-31T17:51:29.705Z
6a932b5bcd944524379edee1,NARESH GANPAT MHASKE,Lok Sabha,Maharashtra,THANE,147000000.0,0.0,0.0,147000000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:29.717Z
6a932b5bcd944524379ede6d,HARISH CHANDRA MEENA,Lok Sabha,Rajasthan,TONK-SAWAI MADHOPUR,147000000.0,0.0,0.0,147000000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:29.718Z
6a932b5bcd944524379edecf,MISHA BHARTI,Lok Sabha,Bihar,PATALIPUTRA,147000000.0,0.0,0.0,147000000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:29.731Z
6a932b5bcd944524379edf1d,Rajiv Ranjan (Lalan) Singh,Lok Sabha,Bihar,MUNGER,147000000.0,0.0,0.0,147000000.0,0,1,0.0,0.0,0.0,2026-08-31T17:51:29.741Z
6a932b5bcd944524379edf44,Sanjay Jaiswal,Lok Sabha,Bihar,PASCHIM CHAMPARAN,147000000.0,0.0,0.0,147000000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:29.744Z
6a932b5ecd944524379ee1ec,Dr. Abhishek Manu Singhvi (2026-32),Rajya Sabha,Telangana,Sitting Rajya Sabha,73421449.0,0.0,0.0,73421449.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:29.836Z
6a932b5bcd944524379edef1,PATEL UMESHBHAI BABUBHAI,Lok Sabha,The Dadra And Nagar Haveli And Daman And Diu,DAMAN and DIU,245063957.0,0.0,0.0,245063957.0,0,61,0.0,0.0,0.0,2026-08-31T17:51:29.739Z
6a932b5ecd944524379ee1ee,Dr. Alka Singh (2026-32),Rajya Sabha,Rajasthan,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:29.931Z
6a932b5bcd944524379edf1c,Rajiv Pratap Rudy,Lok Sabha,Bihar,SARAN,147000000.0,0.0,0.0,147000000.0,0,12,0.0,0.0,0.0,2026-08-31T17:51:29.846Z
6a932b5ecd944524379ee1ef,Dr. Anbumani Ramadoss (2026-32),Rajya Sabha,Tamil Nadu,Sitting Rajya Sabha,49356476.5,0.0,0.0,49356476.5,0,0,0.0,0.0,0.0,2026-08-31T17:51:29.959Z
6a932b5ecd944524379ee1f8,Dr. Jyoti Nagnath Waghmare (2026-32),Rajya Sabha,Maharashtra,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:29.977Z
6a932b5ecd944524379ee201,Dr. Meenakshi Jain (2025-31),Rajya Sabha,Delhi,Nominated Rajya Sabha,73500000.0,0.0,0.0,73500000.0,0,10,0.0,0.0,0.0,2026-08-31T17:51:30.130Z
6a932b5ecd944524379ee1ff,Dr. M. Thambi Durai (2026-32),Rajya Sabha,Tamil Nadu,Sitting Rajya Sabha,49356476.5,0.0,0.0,49356476.5,0,0,0.0,0.0,0.0,2026-08-31T17:51:30.169Z
6a932b5ecd944524379ee20a,Dr. Satish Poonia (2026-32),Rajya Sabha,Rajasthan,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:30.173Z
6a932b5ecd944524379ee21b,Shri Anurag Sharma (2026-32),Rajya Sabha,Himachal Pradesh,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:30.182Z
6a932b5ecd944524379ee259,Shri M. Nagaraja (2026-32),Rajya Sabha,Karnataka,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:30.394Z
