id,mpName,house,state,constituency,party,criminal_cases,education,total_assets_raw,total_assets_inr,liabilities_raw,liabilities_inr,allocatedAmount,totalExpenditure,utilizationPercentage,completedWorksCount,recommendedWorksCount,completionRate,unspentAmount
6a932b5bcd944524379eddfe,Bharatsinhji Shankarji Dabhi,Lok Sabha,Gujarat,PATAN,BJP,0,Graduate,"Rs 6,84,30,049 ~ 6 Crore+",68430049.0,"Rs 29,57,861 ~ 29 Lacs+",2957861.0,147000000.0,70906510.0,48.24,160,157,50.47,76093490.0
6a932b5bcd944524379ede85,Jyotsna Charandas Mahant ,Lok Sabha,Chhattisgarh,KORBA,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,155153738.11,74709092.0,48.15,136,174,43.87,80444646.11
6a932b5bcd944524379edefd,Prasun Banerjee,Lok Sabha,West Bengal,HOWRAH,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,70699743.0,48.1,136,78,63.55,76300257.0
6a932b5bcd944524379edea5,KISHORI LAL,Lok Sabha,Uttar Pradesh,AMETHI,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,171500000.0,82481354.0,48.09,19,31,38.0,89018646.0
6a932b5bcd944524379edf1f,Rajnath Singh,Lok Sabha,Uttar Pradesh,LUCKNOW,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,154808797.11,74407887.0,48.06,31,71,30.39,80400910.11
6a932b5bcd944524379edde5,Ashok Kumar Yadav ,Lok Sabha,Bihar,MADHUBANI,BJP,2,Doctorate,"Rs 5,85,83,773 ~ 5 Crore+",58583773.0,"Rs 1,02,24,706 ~ 1 Crore+",10224706.0,147000000.0,70438959.0,47.92,81,108,42.86,76561041.0
6a932b5bcd944524379eddc5,AMARSING TISSO,Lok Sabha,Assam,Diphu,BJP,0,12th Pass,"Rs 22,78,63,561 ~ 22 Crore+",227863561.0,"Rs 5,40,75,091 ~ 5 Crore+",54075091.0,147000000.0,70287578.0,47.81,41,53,43.62,76712422.0
6a932b5bcd944524379edf66,Shri B Y Raghavendra ,Lok Sabha,Karnataka,SHIMOGA,BJP,1,Graduate,"Rs 73,71,45,310 ~ 73 Crore+",737145310.0,"Rs 13,61,06,691 ~ 13 Crore+",136106691.0,147000000.0,70061261.0,47.66,49,213,18.7,76938739.0
6a932b5ecd944524379ee2c2,Smt. Maya Naroliya (2024-30),Rajya Sabha,Madhya Pradesh,Sitting Rajya Sabha,BJP,0,Post Graduate,"Rs 1,93,56,558 ~ 1 Crore+",19356558.0,"Rs 56,196 ~ 56 Thou+",56196.0,147000000.0,70041767.0,47.65,16,140,10.26,76958233.0
6a932b5bcd944524379edf03,PRIYA SAROJ,Lok Sabha,Uttar Pradesh,MACHHLISHAHR,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,69805592.0,47.49,725,670,51.97,77194408.0
6a932b5bcd944524379edf0d,Radha Mohan Singh,Lok Sabha,Bihar,PURVI CHAMPARAN,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,69803891.0,47.49,60,64,48.39,77196109.0
6a932b5bcd944524379edecc,Mansukhbhai Dhanjibhai Vasava,Lok Sabha,Gujarat,BHARUCH,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,69778294.0,47.47,204,194,51.26,77221706.0
6a932b5ecd944524379ee237,Shri G.C. Chandrashekhar (2024-30),Rajya Sabha,Karnataka,Sitting Rajya Sabha,Aazad Samaj Party (Kanshi Ram),36,Graduate Professional,"Rs 39,86,581 ~ 39 Lacs+",3986581.0,Rs 0 ~,0.0,147000000.0,69767504.0,47.46,62,135,31.47,77232496.0
6a932b5ecd944524379ee250,Shri Kapil Sibal (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,196063957.11,92839935.12,47.35,64,161,28.44,103224021.99
6a932b5bcd944524379eddf4,BALWANT BASWANT WANKHADE,Lok Sabha,Maharashtra,AMRAVATI,INC,1,12th Pass,"Rs 1,73,58,730 ~ 1 Crore+",17358730.0,"Rs 31,07,392 ~ 31 Lacs+",3107392.0,198293678.0,93790658.0,47.3,51,116,30.54,104503020.0
6a932b5ecd944524379ee206,Dr. Sangeeta Balwant (2024-30),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,68851419.5,46.84,2,383,0.52,78148580.5
6a932b5ecd944524379ee229,Shri Brij Lal (2020-26),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,196063957.11,91370638.0,46.6,113,37,75.33,104693319.11
6a932b5bcd944524379edfa7,Swami Sachchidanandhari Sakshi ji Maharaj ,Lok Sabha,Uttar Pradesh,UNNAO,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,68421377.0,46.55,12,77,13.48,78578623.0
6a932b5bcd944524379edf2d,RANJIT DUTTA,Lok Sabha,Assam,Sonitpur,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,68221590.0,46.41,22,127,14.77,78778410.0
6a932b5bcd944524379edfb0,Thirumaa Valavan Thol,Lok Sabha,Tamil Nadu,CHIDAMBARAM,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,68203692.0,46.4,45,32,58.44,78796308.0
6a932b5ecd944524379ee2b4,Shri V. Vijayendra Prasad (2022-28),Rajya Sabha,Andhra Pradesh,Nominated Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,196063957.11,90827947.0,46.33,74,121,37.95,105236010.11
6a932b5bcd944524379ede40,DR. HEMANG JOSHI,Lok Sabha,Gujarat,VADODARA,BJP,0,Post Graduate,"Rs 1,03,88,939 ~ 1 Crore+",10388939.0,"Rs 31,80,318 ~ 31 Lacs+",3180318.0,147000000.0,68089263.0,46.32,71,134,34.63,78910737.0
6a932b5bcd944524379ede5a,Gajendra Singh Patel,Lok Sabha,Madhya Pradesh,KHARGONE,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,68043845.0,46.29,104,232,30.95,78956155.0
6a932b5ecd944524379ee208,Dr. Sarfraz Ahmad (2024-30),Rajya Sabha,Jharkhand,Sitting Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,178564551.09,82543604.0,46.23,20,344,5.49,96020947.09
6a932b5bcd944524379edddd,ARUN NEHRU,Lok Sabha,Tamil Nadu,PERAMBALUR,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,67653424.0,46.02,54,28,65.85,79346576.0
6a932b5bcd944524379edf6c,Shri Hanuman Beniwal,Lok Sabha,Rajasthan,NAGAUR,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,67502015.0,45.92,177,75,70.24,79497985.0
6a932b5bcd944524379edf6b,Shri Gurjeet Singh Aujla,Lok Sabha,Punjab,AMRITSAR,INC,0,Graduate,"Rs 5,35,08,591 ~ 5 Crore+",53508591.0,"Rs 1,37,81,750 ~ 1 Crore+",13781750.0,147000000.0,67439837.0,45.88,91,190,32.38,79560163.0
6a932b5ecd944524379ee23d,Shri Harbhajan Singh (2022-28),Rajya Sabha,Punjab,Sitting Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,220984094.27,101056126.52,45.73,77,119,39.29,119927967.75
6a932b5bcd944524379eddd8,Anurag Sharma ,Lok Sabha,Uttar Pradesh,JHANSI,BJP,0,Post Graduate,"Rs 2,12,07,65,800 ~ 212 Crore+",2120765800.0,"Rs 1,49,48,530 ~ 1 Crore+",14948530.0,147000000.0,67201462.0,45.72,85,83,50.6,79798538.0
6a932b5bcd944524379edfa3,SURENDRA PRASAD YADAV,Lok Sabha,Bihar,JAHANABAD,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,155325714.0,70973331.0,45.69,141,161,46.69,84352383.0
6a932b5bcd944524379eddcb,ANAND KUMAR,Lok Sabha,Uttar Pradesh,BAHRAICH,BJP,0,Doctorate,"Rs 9,26,23,979 ~ 9 Crore+",92623979.0,"Rs 1,41,28,198 ~ 1 Crore+",14128198.0,147000000.0,66987751.0,45.57,32,79,28.83,80012249.0
6a932b5bcd944524379edf58,Shatrughan Sinha,Lok Sabha,West Bengal,ASANSOL,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,66966504.0,45.56,5,22,18.52,80033496.0
6a932b5ecd944524379ee212,Prof. Manoj Kumar Jha (2024-30),Rajya Sabha,Bihar,Sitting Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,191620112.11,87200986.0,45.51,110,66,62.5,104419126.11
6a932b5bcd944524379edddc,ARUN GOVIL,Lok Sabha,Uttar Pradesh,MEERUT,BJP,0,Graduate,"Rs 14,44,00,261 ~ 14 Crore+",144400261.0,"Rs 14,64,028 ~ 14 Lacs+",1464028.0,147000000.0,66737649.0,45.4,36,196,15.52,80262351.0
6a932b5ecd944524379ee2d1,Smt. Sulata Deo (2022-28),Rajya Sabha,Odisha,Sitting Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,196084721.4,88913709.0,45.34,115,196,36.98,107171012.4
6a932b5bcd944524379ede8a,K. RAJASHEKAR BASAVARAJ HITNAL,Lok Sabha,Karnataka,KOPPAL,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,66577182.0,45.29,67,126,34.72,80422818.0
6a932b5bcd944524379edea8,Kripanath Mallah,Lok Sabha,Assam,KARIMGANJ,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,66488500.0,45.23,0,74,0.0,80511500.0
6a932b5bcd944524379edf18,RAJEEV RAI,Lok Sabha,Uttar Pradesh,GHOSI,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,66462043.0,45.21,108,119,47.58,80537957.0
6a932b5bcd944524379edf17,RAJEEV BHARDWAJ,Lok Sabha,Himachal Pradesh,KANGRA,BJP,0,Graduate Professional,"Rs 5,87,23,886 ~ 5 Crore+",58723886.0,"Rs 4,24,821 ~ 4 Lacs+",424821.0,179388967.11,80773156.0,45.03,204,424,32.48,98615811.11
6a932b5bcd944524379edfb4,UMMEDA RAM BENIWAL,Lok Sabha,Rajasthan,BARMER,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,65781402.0,44.75,96,88,52.17,81218598.0
6a932b5bcd944524379edf48,SANJNA JATAV,Lok Sabha,Rajasthan,BHARATPUR,JD(U),0,8th Pass,"Rs 1,22,32,756 ~ 1 Crore+",12232756.0,"Rs 49,80,480 ~ 49 Lacs+",4980480.0,147000000.0,65761488.1,44.74,75,168,30.86,81238511.9
6a932b5bcd944524379ede0d,BRIJMOHAN AGRAWAL,Lok Sabha,Chhattisgarh,RAIPUR,BJP,0,Post Graduate,"Rs 18,02,19,000 ~ 18 Crore+",180219000.0,"Rs 92,33,000 ~ 92 Lacs+",9233000.0,153766451.11,68756217.0,44.71,38,115,24.84,85010234.11
6a932b5bcd944524379edf12,RAHUL SINGH LODHI,Lok Sabha,Madhya Pradesh,DAMOH,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,163058785.37,72714957.0,44.59,173,126,57.86,90343828.37
6a932b5bcd944524379ede0f,C R Patil,Lok Sabha,Gujarat,NAVSARI,BJP,0,Others,"Rs 39,49,30,044 ~ 39 Crore+",394930044.0,"Rs 2,75,82,988 ~ 2 Crore+",27582988.0,158532494.36,70355025.0,44.38,268,141,65.53,88177469.36
6a932b5bcd944524379ede50,DURAI VAIKO,Lok Sabha,Tamil Nadu,TIRUCHIRAPPALLI,Marumalarchi Dravida Munnetra Kazhagam,0,Post Graduate,"Rs 35,90,84,317 ~ 35 Crore+",359084317.0,"Rs 2,55,69,046 ~ 2 Crore+",25569046.0,147000000.0,65218053.0,44.37,45,33,57.69,81781947.0
6a932b5ecd944524379ee1f0,Dr. Anil Sukhdeorao Bonde (2022-28),Rajya Sabha,Maharashtra,Sitting Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,196063957.11,86399726.0,44.07,50,135,27.03,109664231.11
6a932b5ecd944524379ee26d,Shri Naveen Jain (2024-30),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,64773227.0,44.06,10,158,5.95,82226773.0
6a932b5bcd944524379edfb3,UJJWAL RAMAN SINGH,Lok Sabha,Uttar Pradesh,ALLAHABAD,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,64478327.0,43.86,3,28,9.68,82521673.0
6a932b5bcd944524379edf5f,Shri  Dharambir Singh,Lok Sabha,Haryana,BHIWANI MAHENDRAGARH,BJP,0,Graduate,"Rs 11,56,64,424 ~ 11 Crore+",115664424.0,Rs 0 ~,0.0,147000000.0,64374998.0,43.79,103,107,49.05,82625002.0
6a932b5bcd944524379edf6a,Shri Deepak (Dev) Adhikari ,Lok Sabha,West Bengal,GHATAL,AITC,0,Others,"Rs 37,13,47,069 ~ 37 Crore+",371347069.0,"Rs 2,86,03,907 ~ 2 Crore+",28603907.0,200747364.0,87788715.0,43.73,165,40,80.49,112958649.0
6a932b5bcd944524379edeba,MAHESH KASHYAP,Lok Sabha,Chhattisgarh,BASTAR,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,63670367.5,43.31,38,168,18.45,83329632.5
6a932b5bcd944524379edfa2,Sunil Kumar ,Lok Sabha,Bihar,VALMIKI NAGAR,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,63664429.0,43.31,79,183,30.15,83335571.0
6a932b5bcd944524379edf14,RAJ KUMAR ROAT,Lok Sabha,Rajasthan,BANSWARA,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,63286521.0,43.05,23,82,21.9,83713479.0
6a932b5bcd944524379ede13,CHAMALA KIRAN KUMAR REDDY,Lok Sabha,Telangana,BHONGIR,INC,3,12th Pass,"Rs 28,72,11,468 ~ 28 Crore+",287211468.0,"Rs 73,48,373 ~ 73 Lacs+",7348373.0,147000000.0,62689273.0,42.65,417,71,85.45,84310727.0
6a932b5bcd944524379ede82,JOYANTA BASUMATARY,Lok Sabha,Assam,KOKRAJHAR,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,62630971.0,42.61,20,102,16.39,84369029.0
6a932b5bcd944524379eddc3,ALOK SHARMA,Lok Sabha,Madhya Pradesh,BHOPAL,BJP,4,Graduate,"Rs 8,86,25,237 ~ 8 Crore+",88625237.0,"Rs 1,30,24,310 ~ 1 Crore+",13024310.0,147000000.0,62492243.0,42.51,22,67,24.72,84507757.0
6a932b5bcd944524379edfca,YADUVEER KRISHNADATTA CHAMARAJA WADIYAR,Lok Sabha,Karnataka,MYSORE,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,62346570.0,42.41,34,148,18.68,84653430.0
6a932b5ecd944524379ee2c3,Smt. Nirmala Sitharaman (2022-28),Rajya Sabha,Karnataka,Sitting Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,215972051.45,91394660.0,42.32,7,16,30.43,124577391.45
6a932b5bcd944524379ede28,Devendra Alias Bhole Singh,Lok Sabha,Uttar Pradesh,AKBARPUR,BJP,13,10th Pass,"Rs 4,78,28,524 ~ 4 Crore+",47828524.0,"Rs 99,02,495 ~ 99 Lacs+",9902495.0,147000000.0,62000186.0,42.18,62,86,41.89,84999814.0
6a932b5bcd944524379ede8c,Kakoli Ghosh Dastidar ,Lok Sabha,West Bengal,BARASAT,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,61929956.0,42.13,76,107,41.53,85070044.0
6a932b5bcd944524379edebe,Mala Roy ,Lok Sabha,West Bengal,KOLKATA DAKSHIN,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,61582788.0,41.89,32,43,42.67,85417212.0
6a932b5bcd944524379edf49,Santosh Pandey,Lok Sabha,Chhattisgarh,RAJNANDGAON,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,61535649.0,41.86,71,107,39.89,85464351.0
6a932b5bcd944524379edf5c,SHOBHA KARANDLAJE,Lok Sabha,Karnataka,BANGALORE NORTH,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,61473509.0,41.82,21,88,19.27,85526491.0
6a932b5bcd944524379ede1d,CHINTAMANI MAHARAJ,Lok Sabha,Chhattisgarh,SARGUJA,BJP,0,12th Pass,"Rs 4,12,98,468 ~ 4 Crore+",41298468.0,"Rs 35,02,648 ~ 35 Lacs+",3502648.0,147000000.0,61420121.0,41.78,69,260,20.97,85579879.0
6a932b5bcd944524379edee2,NAVEEN JINDAL,Lok Sabha,Haryana,KURUKSHETRA,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,61262363.0,41.68,113,88,56.22,85737637.0
6a932b5bcd944524379ede2f,DHARMENDRA YADAV,Lok Sabha,Uttar Pradesh,AZAMGARH,SP,4,Post Graduate,"Rs 13,50,32,793 ~ 13 Crore+",135032793.0,"Rs 3,42,45,511 ~ 3 Crore+",34245511.0,147000000.0,61248647.0,41.67,16,52,23.53,85751353.0
6a932b5bcd944524379ede70,IMRAN MASOOD,Lok Sabha,Uttar Pradesh,SAHARANPUR,BJP,0,12th Pass,"Rs 5,83,17,453 ~ 5 Crore+",58317453.0,"Rs 25,21,626 ~ 25 Lacs+",2521626.0,147000000.0,61171580.0,41.61,51,51,50.0,85828420.0
6a932b5bcd944524379edeb3,LUMBARAM,Lok Sabha,Rajasthan,JALORE,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,61110381.0,41.57,75,105,41.67,85889619.0
6a932b5bcd944524379ede7d,JITAN RAM MANJHI,Lok Sabha,Bihar,GAYA,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,61088844.0,41.56,152,108,58.46,85911156.0
6a932b5ecd944524379ee29a,Shri Samirul Islam (2023-29),Rajya Sabha,West Bengal,Sitting Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,171500000.0,71238651.0,41.54,0,57,0.0,100261349.0
6a932b5bcd944524379eddfd,BHARATBHAI MANUBHAI SUTARIYA,Lok Sabha,Gujarat,AMRELI,BJP,0,10th Pass,"Rs 83,78,748 ~ 83 Lacs+",8378748.0,Rs 0 ~,0.0,147000000.0,60836765.0,41.39,154,175,46.81,86163235.0
6a932b5bcd944524379edf41,SANATAN PANDEY,Lok Sabha,Uttar Pradesh,BALLIA,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,180420041.4,74595388.0,41.35,62,293,17.46,105824653.4
6a932b5ecd944524379ee232,Shri Derek O' Brien (2023-29),Rajya Sabha,West Bengal,Sitting Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,171500000.0,70787264.0,41.28,0,35,0.0,100712736.0
6a932b5bcd944524379edec2,MANI. A.,Lok Sabha,Tamil Nadu,DHARAMAPURI,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,164515071.11,67070637.0,40.77,63,315,16.67,97444434.11
6a932b5bcd944524379eddf5,BALYA MAMA SURESH GOPINATH MHATRE,Lok Sabha,Maharashtra,BHIWANDI,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,59848620.0,40.71,11,153,6.71,87151380.0
6a932b5bcd944524379ede06,BHUPENDER YADAV,Lok Sabha,Rajasthan,ALWAR,BJP,0,Graduate Professional,"Rs 2,32,36,037 ~ 2 Crore+",23236037.0,Rs 0 ~,0.0,147000000.0,59638968.0,40.57,31,43,41.89,87361032.0
6a932b5ecd944524379ee210,Ms. Dola Sen (2023-29),Rajya Sabha,West Bengal,Sitting Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,171500000.0,69414332.0,40.47,0,27,0.0,102085668.0
6a932b5bcd944524379ede24,DAMODAR AGARWAL,Lok Sabha,Rajasthan,BHILWARA,BJP,1,Post Graduate,"Rs 7,13,92,415 ~ 7 Crore+",71392415.0,"Rs 33,20,600 ~ 33 Lacs+",3320600.0,147000000.0,59365927.0,40.38,102,150,40.48,87634073.0
6a932b5bcd944524379ede81,JOBA MAJHI,Lok Sabha,Jharkhand,SINGHBHUM,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,59054467.0,40.17,0,118,0.0,87945533.0
6a932b5bcd944524379ede17,CHANDUBHAI CHHAGANBHAI SHIHORA,Lok Sabha,Gujarat,SURENDRANAGAR,BJP,0,12th Pass,"Rs 58,08,789 ~ 58 Lacs+",5808789.0,"Rs 2,66,907 ~ 2 Lacs+",266907.0,147000000.0,59047027.0,40.17,100,109,47.85,87952973.0
6a932b5bcd944524379ede27,DEEPENDER SINGH HOODA,Lok Sabha,Haryana,ROHTAK,INC,0,Post Graduate,"Rs 69,25,58,771 ~ 69 Crore+",692558771.0,"Rs 23,18,344 ~ 23 Lacs+",2318344.0,147000000.0,58916490.0,40.08,70,107,39.55,88083510.0
6a932b5bcd944524379eddb6,Adv Dean Kuriakose,Lok Sabha,Kerala,IDUKKI,INC,88,Post Graduate,"Rs 2,07,97,763 ~ 2 Crore+",20797763.0,"Rs 36,19,970 ~ 36 Lacs+",3619970.0,147000000.0,58754261.0,39.97,95,95,50.0,88245739.0
6a932b5bcd944524379edfa1,Sunil Dattatray Tatkare,Lok Sabha,Maharashtra,RAIGAD,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,58660128.0,39.9,18,44,29.03,88339872.0
6a932b5bcd944524379ede9a,Kanimozhi Karunanidhi,Lok Sabha,Tamil Nadu,THOOTHUKKUDI,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,58344698.0,39.69,12,39,23.53,88655302.0
6a932b5bcd944524379edf5e,SHREYAS. M. PATEL,Lok Sabha,Karnataka,HASSAN,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,58328008.0,39.68,29,181,13.81,88671992.0
